NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
ATF5	1	ENSG00000169136	
EXPH5	1	ENSG00000110723	
KLHDC4	1	ENSG00000104731	
ADAMTS7	1	ENSG00000136378	
HIP1R	1	ENSG00000130787	
MDFIC	1	ENSG00000135272	
CSGALNACT2	1	ENSG00000169826	
VPS26B	1	ENSG00000151502	
SLC44A2	1	ENSG00000129353	
KIF5A	1	ENSG00000155980	
ISCA1	1	ENSG00000135070	
MYBBP1A	1	ENSG00000132382	
DNASE1	1	ENSG00000213918	
PDGFRB	1	ENSG00000113721	
SLC15A1	1	ENSG00000088386	
ZNF425	1	ENSG00000204947	
IGFBP4	1	ENSG00000141753	
PDK1	1	ENSG00000152256	
LAT2	1	ENSG00000086730	
SLC35F6	1	ENSG00000213699	
CYB5R3	1	ENSG00000100243	
DOCK10	1	ENSG00000135905	
GJC1	1	ENSG00000182963	
ZMYND11	1	ENSG00000015171	
ENKD1	1	ENSG00000124074	
B3GAT3P1	1	ENSG00000244009	
AFG1L	1	ENSG00000135537	
ITGA4	1	ENSG00000115232	
KRT19	1	ENSG00000171345	
CYGB	1	ENSG00000161544	
TRUB1	1	ENSG00000165832	
CHRD	1	ENSG00000090539	
ARL6	1	ENSG00000113966	
ZNF564	1	ENSG00000249709	
KDM4C	1	ENSG00000107077	
TMEM123	1	ENSG00000152558	
SNRPA	1	ENSG00000077312	
EPHA10	1	ENSG00000183317	
B3GALT4	1	ENSG00000235863	
MEIS1	1	ENSG00000143995	
MRPL48	1	ENSG00000175581	
RNF214	1	ENSG00000167257	
PECR	1	ENSG00000115425	
TACC3	1	ENSG00000013810	
ZMYND15	1	ENSG00000141497	
HTRA1	1	ENSG00000166033	
ITSN2	1	ENSG00000198399	
TEF	1	ENSG00000167074	
USP13	1	ENSG00000058056	
PRKAR2B	1	ENSG00000005249	
PCDHB9	1	ENSG00000177839	
ENTREP2	1	ENSG00000104059	
SYPL2	1	ENSG00000143028	
LINC01128	1	ENSG00000228794	
NUDT4	1	ENSG00000173598	
DMRT2	1	ENSG00000173253	
C2CD2L	1	ENSG00000172375	
CDAN1	1	ENSG00000140326	
FAXC	1	ENSG00000146267	
SPCS2P4	1	ENSG00000228589	
SEC11A	1	ENSG00000140612	
OSBP	1	ENSG00000110048	
RNF141	1	ENSG00000110315	
NAPEPLD	1	ENSG00000161048	
SCARF1	1	ENSG00000074660	
NINJ2-AS1	1	ENSG00000177406	
TRIP13	1	ENSG00000071539	
PDCD4	1	ENSG00000150593	
LRP1	1	ENSG00000123384	
GCM2	1	ENSG00000124827	
CYP2R1	1	ENSG00000186104	
FKBP5	1	ENSG00000096060	
LRRC4C	1	ENSG00000148948	
MET	1	ENSG00000105976	
ATXN7	1	ENSG00000163635	
CD163	1	ENSG00000177575	
CYB5D2	1	ENSG00000167740	
TFB1M	1	ENSG00000029639	
IKZF4	1	ENSG00000123411	
TMTC4	1	ENSG00000125247	
CEBPZOS	1	ENSG00000218739	
FSTL3	1	ENSG00000070404	
GARNL3	1	ENSG00000136895	
RAB42	1	ENSG00000188060	
SMARCB1	1	ENSG00000099956	
LCP2	1	ENSG00000043462	
LRRC8B	1	ENSG00000197147	
MYO1B	1	ENSG00000128641	
DIPK1A	1	ENSG00000154511	
FMN2	1	ENSG00000155816	
HES1	1	ENSG00000114315	
MALSU1	1	ENSG00000156928	
THBS4	1	ENSG00000113296	
LRP5	1	ENSG00000162337	
SGK1	1	ENSG00000118515	
PPP2R5B	1	ENSG00000068971	
VPS11	1	ENSG00000160695	
SPIN4	1	ENSG00000186767	
TFDP1P2	1	ENSG00000223723	
CSRNP1	1	ENSG00000144655	
EXT2	1	ENSG00000151348	
FAM110D	1	ENSG00000197245	
FRMD4A	1	ENSG00000151474	
ARFGEF2	1	ENSG00000124198	
SMYD3	1	ENSG00000185420	
CCDC86	1	ENSG00000110104	
NKAPD1	1	ENSG00000150776	
KCTD9	1	ENSG00000104756	
SPATA18	1	ENSG00000163071	
STING1	1	ENSG00000184584	
TOB1	1	ENSG00000141232	
GPR162	1	ENSG00000250510	
LRP2	1	ENSG00000081479	
GUCY1B1	1	ENSG00000061918	
COL5A3	1	ENSG00000080573	
SUCLG1	1	ENSG00000163541	
ECM1	1	ENSG00000143369	
SH2B3	1	ENSG00000111252	
FGD6	1	ENSG00000180263	
TMEM132A	1	ENSG00000006118	
IMPA2	1	ENSG00000141401	
SLC16A5	1	ENSG00000170190	
PPME1	1	ENSG00000214517	
TOMM40P2	1	ENSG00000215270	
PMP22	1	ENSG00000109099	
RPS6KA5	1	ENSG00000100784	
FKBP10	1	ENSG00000141756	
DUSP7	1	ENSG00000164086	
CEP170	1	ENSG00000143702	
AMOTL1	1	ENSG00000166025	
APBA2	1	ENSG00000034053	
PAFAH2	1	ENSG00000158006	
IMPDH1	1	ENSG00000106348	
DNAAF11	1	ENSG00000129295	
GMDS-DT	1	ENSG00000250903	
CNN3-DT	1	ENSG00000235501	
MMP3	1	ENSG00000149968	
ACAT1	1	ENSG00000075239	
DDB2	1	ENSG00000134574	
RUNX1	1	ENSG00000159216	
IQCE	1	ENSG00000106012	
POLD3	1	ENSG00000077514	
HBP1	1	ENSG00000105856	
ADAMTS3	1	ENSG00000156140	
MYL12AP1	1	ENSG00000254387	
CPNE8	1	ENSG00000139117	
GPD2	1	ENSG00000115159	
TAF10	1	ENSG00000166337	
STARD4	1	ENSG00000164211	
ODAM	1	ENSG00000109205	
DPH5-DT	1	ENSG00000233184	
KLHL6	1	ENSG00000172578	
ST6GALNAC4	1	ENSG00000136840	
KITLG	1	ENSG00000049130	
GPR37	1	ENSG00000170775	
CHN1	1	ENSG00000128656	
BEX3	1	ENSG00000166681	
APLP1	1	ENSG00000105290	
DGKH	1	ENSG00000102780	
PPP1R3F	1	ENSG00000049769	
CENPP	1	ENSG00000188312	
PPCS	1	ENSG00000127125	
DPY19L1P1	1	ENSG00000229358	
SALL4	1	ENSG00000101115	
CABLES1	1	ENSG00000134508	
HIP1	1	ENSG00000127946	
ENTPD7	1	ENSG00000198018	
RBM7	1	ENSG00000076053	
POLH	1	ENSG00000170734	
ALDOC	1	ENSG00000109107	
TXNDC11	1	ENSG00000153066	
SPA17	1	ENSG00000064199	
DNAH11	1	ENSG00000105877	
FBXL3	1	ENSG00000005812	
ESRRA	1	ENSG00000173153	
ARL2	1	ENSG00000213465	
TNFRSF21	1	ENSG00000146072	
TTC39C	1	ENSG00000168234	
ST3GAL6	1	ENSG00000064225	
TBC1D32	1	ENSG00000146350	
CLP1	1	ENSG00000172409	
SETBP1	1	ENSG00000152217	
AK9	1	ENSG00000155085	
CXCL5	1	ENSG00000163735	
MBNL3	1	ENSG00000076770	
AP3M2	1	ENSG00000070718	
CELSR3	1	ENSG00000008300	
NPPB	1	ENSG00000120937	
CD34	1	ENSG00000174059	
FAUP1	1	ENSG00000235297	
LONRF3	1	ENSG00000175556	
NABP1	1	ENSG00000173559	
GALNT11	1	ENSG00000178234	
TMEM181	1	ENSG00000146433	
UBE2N	1	ENSG00000177889	
AP3S1	1	ENSG00000177879	
CXADR	1	ENSG00000154639	
CCL2	1	ENSG00000108691	
HECTD2	1	ENSG00000165338	
RGS3	1	ENSG00000138835	
TMEM138	1	ENSG00000149483	
SLC16A7	1	ENSG00000118596	
PNPLA4	1	ENSG00000006757	
SUSD2	1	ENSG00000099994	
MBOAT1	1	ENSG00000172197	
NRG1	1	ENSG00000157168	
GPATCH1	1	ENSG00000076650	
FOXJ3	1	ENSG00000198815	
CRY2	1	ENSG00000121671	
ATP6V0E2-AS1	1	ENSG00000204934	
ATP10D	1	ENSG00000145246	
SPIRE2	1	ENSG00000204991	
SIPA1L2	1	ENSG00000116991	
KLF12	1	ENSG00000118922	
TRAF6	1	ENSG00000175104	
SORT1	1	ENSG00000134243	
CFAP251	1	ENSG00000158023	
SCAND3	1	ENSG00000232040	
IL17RD	1	ENSG00000144730	
SLC29A4	1	ENSG00000164638	
H1-0	1	ENSG00000189060	
SMG1P5	1	ENSG00000183604	
PLS3	1	ENSG00000102024	
BATF2	1	ENSG00000168062	
EXOC3L1	1	ENSG00000179044	
SPAG1	1	ENSG00000104450	
IL10RB	1	ENSG00000243646	
SERBP1P6	1	ENSG00000248873	
PPP1R1C	1	ENSG00000150722	
B3GNT2	1	ENSG00000170340	
ARL10	1	ENSG00000175414	
IFFO1	1	ENSG00000010295	
ADORA1	1	ENSG00000163485	
CRYBG1	1	ENSG00000112297	
MTURN	1	ENSG00000180354	
CLEC16A	1	ENSG00000038532	
PALS1	1	ENSG00000072415	
MAPK12	1	ENSG00000188130	
EIF4B	1	ENSG00000063046	
POPDC2	1	ENSG00000121577	
PRKCH	1	ENSG00000027075	
ZFAND2A	1	ENSG00000178381	
AKR1B1P2	1	ENSG00000213452	
LINC02015	1	ENSG00000231574	
AMOT	1	ENSG00000126016	
NENF	1	ENSG00000117691	
BABAM2	1	ENSG00000158019	
ARMCX1	1	ENSG00000126947	
SLC25A19	1	ENSG00000125454	
PARD6B	1	ENSG00000124171	
THSD4	1	ENSG00000187720	
MALINC1	1	ENSG00000245146	
CUTALP	1	ENSG00000226752	
MAP2K5	1	ENSG00000137764	
CD109	1	ENSG00000156535	
CASR	1	ENSG00000036828	
SLC35G2	1	ENSG00000168917	
EPB41L3	1	ENSG00000082397	
MTMR1	1	ENSG00000063601	
DPP3P2	1	ENSG00000221844	
TAX1BP3	1	ENSG00000213977	
BICDL1	1	ENSG00000135127	
FSCN1	1	ENSG00000075618	
ANKRD13D	1	ENSG00000172932	
NEDD4L	1	ENSG00000049759	
ID2B	1	ENSG00000237456	
CLCN4	1	ENSG00000073464	
ACVR1	1	ENSG00000115170	
RPP25	1	ENSG00000178718	
PLEKHA7	1	ENSG00000166689	
TCP11L1	1	ENSG00000176148	
GNPNAT1	1	ENSG00000100522	
VPS72	1	ENSG00000163159	
TLN2	1	ENSG00000171914	
DCAF4	1	ENSG00000119599	
KIF2C	1	ENSG00000142945	
CRYAB	1	ENSG00000109846	
ARHGAP32	1	ENSG00000134909	
GPX1	1	ENSG00000233276	
PLS1	1	ENSG00000120756	
IPP	1	ENSG00000197429	
TMEM126A	1	ENSG00000171202	
SLC27A2	1	ENSG00000140284	
XRRA1	1	ENSG00000166435	
TRAPPC2	1	ENSG00000196459	
DENND2B	1	ENSG00000166444	
KLHL13	1	ENSG00000003096	
DDX20	1	ENSG00000064703	
SBK1	1	ENSG00000188322	
CIB2	1	ENSG00000136425	
A4GALT	1	ENSG00000128274	
OCLN	1	ENSG00000197822	
PLLP	1	ENSG00000102934	
SLC9B2	1	ENSG00000164038	
ACLY	1	ENSG00000131473	
MCUB	1	ENSG00000005059	
IL6STP1	1	ENSG00000227018	
MPP1	1	ENSG00000130830	
C19orf12	1	ENSG00000131943	
GPBP1L1	1	ENSG00000159592	
ANKRD44	1	ENSG00000065413	
RASGRP1	1	ENSG00000172575	
FZD6	1	ENSG00000164930	
TXNRD3	1	ENSG00000197763	
TRAM2	1	ENSG00000065308	
BLOC1S6	1	ENSG00000104164	
JHY	1	ENSG00000109944	
CCDC102B	1	ENSG00000150636	
RAC1P2	1	ENSG00000249936	
MED19	1	ENSG00000156603	
FADS3	1	ENSG00000221968	
DNAJC12	1	ENSG00000108176	
MEN1	1	ENSG00000133895	
JCAD	1	ENSG00000165757	
TRIAP1	1	ENSG00000170855	
CENPF	1	ENSG00000117724	
LAMA4	1	ENSG00000112769	
SPOCK1	1	ENSG00000152377	
CKS2	1	ENSG00000123975	
MORC4	1	ENSG00000133131	
PRR5L	1	ENSG00000135362	
PPM1H	1	ENSG00000111110	
TRIM37	1	ENSG00000108395	
PIR	1	ENSG00000087842	
ABCG1	1	ENSG00000160179	
COL6A1	1	ENSG00000142156	
MAML2	1	ENSG00000184384	
MTERF2	1	ENSG00000120832	
TUBB6	1	ENSG00000176014	
STAP2	1	ENSG00000178078	
ATP8B3	1	ENSG00000130270	
FOSL1	1	ENSG00000175592	
SERBP1P5	1	ENSG00000249565	
DUSP3	1	ENSG00000108861	
CHGA	1	ENSG00000100604	
P3H1	1	ENSG00000117385	
FAM131B	1	ENSG00000159784	
LMO2	1	ENSG00000135363	
GPR137	1	ENSG00000173264	
MAFK	1	ENSG00000198517	
HCAR3	1	ENSG00000255398	
ITSN1	1	ENSG00000205726	
CBR3	1	ENSG00000159231	
SH3PXD2B	1	ENSG00000174705	
CADPS2	1	ENSG00000081803	
MALL	1	ENSG00000144063	
MMAA	1	ENSG00000151611	
GTF2IP4	1	ENSG00000233369	
NRAV	1	ENSG00000248008	
DSE	1	ENSG00000111817	
PRR13	1	ENSG00000205352	
ZWILCH	1	ENSG00000174442	
PP7080	1	ENSG00000188242	
CMTM7	1	ENSG00000153551	
FGF1	1	ENSG00000113578	
PLEKHH2	1	ENSG00000152527	
MFGE8	1	ENSG00000140545	
LRRC32	1	ENSG00000137507	
BLOC1S3	1	ENSG00000189114	
VWA5A	1	ENSG00000110002	
STK10	1	ENSG00000072786	
STEAP3	1	ENSG00000115107	
TPM2	1	ENSG00000198467	
PDLIM4	1	ENSG00000131435	
SERGEF	1	ENSG00000129158	
DFFB	1	ENSG00000169598	
MRPS18B	1	ENSG00000204568	
PDLIM2	1	ENSG00000120913	
ARHGAP44	1	ENSG00000006740	
GLB1L2	1	ENSG00000149328	
TAF1B	1	ENSG00000115750	
RIPOR2	1	ENSG00000111913	
HS3ST3B1	1	ENSG00000125430	
ACTR3C	1	ENSG00000106526	
NDUFB4P12	1	ENSG00000124399	
RIMKLBP1	1	ENSG00000189089	
FAM98B	1	ENSG00000171262	
NUDT4B	1	ENSG00000177144	
ABLIM1	1	ENSG00000099204	
RFX3	1	ENSG00000080298	
HSP90AA2P	1	ENSG00000224411	
C8orf76	1	ENSG00000189376	
MICAL2	1	ENSG00000133816	
STK17A	1	ENSG00000164543	
RPIA	1	ENSG00000153574	
MRPL17	1	ENSG00000158042	
TFCP2L1	1	ENSG00000115112	
L3MBTL4	1	ENSG00000154655	
FMNL3	1	ENSG00000161791	
FAT1	1	ENSG00000083857	
TTBK2	1	ENSG00000128881	
SERF2	1	ENSG00000140264	
DNAAF3	1	ENSG00000167646	
COX20	1	ENSG00000203667	
SPRED1	1	ENSG00000166068	
AKAP12	1	ENSG00000131016	
ZBTB47	1	ENSG00000114853	
TCN1	1	ENSG00000134827	
TMEM119	1	ENSG00000183160	
NAV1	1	ENSG00000134369	
NMI	1	ENSG00000123609	
FAM118B	1	ENSG00000197798	
ZHX3	1	ENSG00000174306	
PLXNA2	1	ENSG00000076356	
MAP3K4	1	ENSG00000085511	
ZNF185	1	ENSG00000147394	
DERA	1	ENSG00000023697	
MACROD1	1	ENSG00000133315	
TOX	1	ENSG00000198846	
TSFM	1	ENSG00000123297	
USP24	1	ENSG00000162402	
B4GALNT4	1	ENSG00000182272	
IRAK1BP1	1	ENSG00000146243	
E2F3	1	ENSG00000112242	
TBC1D1	1	ENSG00000065882	
ADM	1	ENSG00000148926	
JADE1	1	ENSG00000077684	
MGST1	1	ENSG00000008394	
LMO7	1	ENSG00000136153	
PLAAT3	1	ENSG00000176485	
RHOJ	1	ENSG00000126785	
VASH2	1	ENSG00000143494	
TMEM198	1	ENSG00000188760	
KIF13A	1	ENSG00000137177	
COTL1	1	ENSG00000103187	
MTIF2	1	ENSG00000085760	
CEBPD	1	ENSG00000221869	
YWHAZP2	1	ENSG00000213236	
GPAT3	1	ENSG00000138678	
DYNC2LI1	1	ENSG00000138036	
FEM1B	1	ENSG00000169018	
SLC23A2	1	ENSG00000089057	
TSPAN2	1	ENSG00000134198	
PALMD	1	ENSG00000099260	
GEMIN5	1	ENSG00000082516	
SERBP1P1	1	ENSG00000213740	
UBE3C	1	ENSG00000009335	
DPF2	1	ENSG00000133884	
SLC35E4	1	ENSG00000100036	
SNRPFP1	1	ENSG00000231878	
STN1	1	ENSG00000107960	
C4orf48	1	ENSG00000243449	
ANKRD42	1	ENSG00000137494	
PLVAP	1	ENSG00000130300	
FUCA2	1	ENSG00000001036	
MYH9	1	ENSG00000100345	
ZBED5	1	ENSG00000236287	
CBLB	1	ENSG00000114423	
LRRC1	1	ENSG00000137269	
ANK3	1	ENSG00000151150	
GEN1	1	ENSG00000178295	
KPNA3	1	ENSG00000102753	
URB2	1	ENSG00000135763	
PIEZO1	1	ENSG00000103335	
EMC1	1	ENSG00000127463	
EXOC6	1	ENSG00000138190	
EMILIN1	1	ENSG00000138080	
MAPK11	1	ENSG00000185386	
PPFIBP2	1	ENSG00000166387	
UBE2S	1	ENSG00000108106	
PC	1	ENSG00000173599	
SPRED3	1	ENSG00000188766	
RAB36	1	ENSG00000100228	
CKS1BP2	1	ENSG00000225976	
PCDHB14	1	ENSG00000120327	
SDHAF4	1	ENSG00000154079	
TJP1	1	ENSG00000104067	
MRPS11	1	ENSG00000181991	
PHLDB2	1	ENSG00000144824	
SAMD14	1	ENSG00000167100	
KHDRBS3	1	ENSG00000131773	
ST6GAL1	1	ENSG00000073849	
LEPROTL1	1	ENSG00000104660	
FADS1	1	ENSG00000149485	
EMC7	1	ENSG00000134153	
FUT11	1	ENSG00000196968	
NID2	1	ENSG00000087303	
SIAE	1	ENSG00000110013	
AOC3	1	ENSG00000131471	
WASH8P	1	ENSG00000226210	
CHST3	1	ENSG00000122863	
VEGFB	1	ENSG00000173511	
EPGN	1	ENSG00000182585	
MAP7	1	ENSG00000135525	
CIAO2B	1	ENSG00000166595	
PRICKLE3	1	ENSG00000012211	
HDX	1	ENSG00000165259	
EPHX1	1	ENSG00000143819	
TAB3	1	ENSG00000157625	
SLC12A4	1	ENSG00000124067	
POLR3G	1	ENSG00000113356	
CAP2	1	ENSG00000112186	
WDR31	1	ENSG00000148225	
RTL8B	1	ENSG00000212747	
EHD2	1	ENSG00000024422	
SLX4IP	1	ENSG00000149346	
ZP3	1	ENSG00000188372	
LACC1	1	ENSG00000179630	
LIMD1	1	ENSG00000144791	
MAP4K4	1	ENSG00000071054	
NDUFB4	1	ENSG00000065518	
B3GALT6	1	ENSG00000176022	
JAM2	1	ENSG00000154721	
POGLUT3	1	ENSG00000178202	
PRRX1	1	ENSG00000116132	
LRRC23	1	ENSG00000010626	
ZNRF2P1	1	ENSG00000237004	
EPHB2	1	ENSG00000133216	
SOCS3	1	ENSG00000184557	
TRAPPC4	1	ENSG00000196655	
RABEP1	1	ENSG00000029725	
C6orf132	1	ENSG00000188112	
PEX11B	1	ENSG00000131779	
LY6E	1	ENSG00000160932	
BYSL	1	ENSG00000112578	
GALNT10	1	ENSG00000164574	
LHFPL6	1	ENSG00000183722	
ALOXE3	1	ENSG00000179148	
IRX2	1	ENSG00000170561	
C4orf33	1	ENSG00000151470	
CD2AP	1	ENSG00000198087	
ANAPC13	1	ENSG00000129055	
RFLNB	1	ENSG00000183688	
EIF3D	1	ENSG00000100353	
PPFIA3	1	ENSG00000177380	
JAG1	1	ENSG00000101384	
KCTD5	1	ENSG00000167977	
PTER	1	ENSG00000165983	
POLA1	1	ENSG00000101868	
PHF6	1	ENSG00000156531	
SIX4	1	ENSG00000100625	
HSPG2	1	ENSG00000142798	
TMEM179B	1	ENSG00000185475	
GFOD1	1	ENSG00000145990	
GABPB1	1	ENSG00000104064	
TIMP1	1	ENSG00000102265	
SNRPD1	1	ENSG00000167088	
LIN7C	1	ENSG00000148943	
TSC22D2	1	ENSG00000196428	
UNC93B1	1	ENSG00000110057	
BTBD6	1	ENSG00000184887	
IRAK2	1	ENSG00000134070	
OBSCN	1	ENSG00000154358	
KAT2B	1	ENSG00000114166	
SELENOP	1	ENSG00000250722	
PLA2R1	1	ENSG00000153246	
SLC38A1	1	ENSG00000111371	
ACP5	1	ENSG00000102575	
VSIR	1	ENSG00000107738	
SMN2	1	ENSG00000205571	
MYO1C	1	ENSG00000197879	
IL7R	1	ENSG00000168685	
SPRY4	1	ENSG00000187678	
ZNF438	1	ENSG00000183621	
GLE1	1	ENSG00000119392	
ARHGAP10	1	ENSG00000071205	
PPP3R1	1	ENSG00000221823	
NDUFS8	1	ENSG00000110717	
MPZL3	1	ENSG00000160588	
DUSP4	1	ENSG00000120875	
MYO1D	1	ENSG00000176658	
CDC25B	1	ENSG00000101224	
PIGA	1	ENSG00000165195	
TMEM245	1	ENSG00000106771	
H2AJ	1	ENSG00000246705	
DOCK4	1	ENSG00000128512	
TMEM45A	1	ENSG00000181458	
HIVEP3	1	ENSG00000127124	
ADAM10	1	ENSG00000137845	
PRRG4	1	ENSG00000135378	
MAP4K2	1	ENSG00000168067	
UIMC1	1	ENSG00000087206	
STK3	1	ENSG00000104375	
RND3	1	ENSG00000115963	
ZNF770	1	ENSG00000198146	
SPATA33	1	ENSG00000167523	
RNASE1	1	ENSG00000129538	
ANXA2	1	ENSG00000182718	
GYPC	1	ENSG00000136732	
C1GALT1	1	ENSG00000106392	
RABGAP1L	1	ENSG00000152061	
ASB1	1	ENSG00000065802	
SACS	1	ENSG00000151835	
PROCR	1	ENSG00000101000	
PRMT6	1	ENSG00000198890	
SRSF6P2	1	ENSG00000235554	
ZNF782	1	ENSG00000196597	
FUT2	1	ENSG00000176920	
LDLRAD3	1	ENSG00000179241	
CYP1A1	1	ENSG00000140465	
ANKRD13B	1	ENSG00000198720	
DUXAP9	1	ENSG00000225210	
SPIDR	1	ENSG00000164808	
ASB8	1	ENSG00000177981	
BTBD10	1	ENSG00000148925	
CA5BP1	1	ENSG00000186312	
ZSCAN2	1	ENSG00000176371	
TEAD1	1	ENSG00000187079	
MPZL2	1	ENSG00000149573	
RTL8C	1	ENSG00000134590	
EEF1A1	1	ENSG00000156508	
LARP6	1	ENSG00000166173	
LYAR	1	ENSG00000145220	
PAICSP4	1	ENSG00000254244	
TMEM134	1	ENSG00000172663	
NLRP5	1	ENSG00000171487	
NACC1	1	ENSG00000160877	
SUSD1	1	ENSG00000106868	
SNRPGP10	1	ENSG00000235363	
MLKL	1	ENSG00000168404	
COL15A1	1	ENSG00000204291	
PIP4P1	1	ENSG00000165782	
NF2	1	ENSG00000186575	
HINT2	1	ENSG00000137133	
THSD1	1	ENSG00000136114	
TRAPPC12	1	ENSG00000171853	
POLA2	1	ENSG00000014138	
INHBA	1	ENSG00000122641	
SRGAP2B	1	ENSG00000196369	
RAD9A	1	ENSG00000172613	
CENPN	1	ENSG00000166451	
ZNF81	1	ENSG00000197779	
TMSB4XP8	1	ENSG00000187653	
HAUS8	1	ENSG00000131351	
PGF	1	ENSG00000119630	
SEPHS1P6	1	ENSG00000213938	
DESI2	1	ENSG00000121644	
SPNS2	1	ENSG00000183018	
FAS	1	ENSG00000026103	
SPCS2	1	ENSG00000118363	
ZCCHC8	1	ENSG00000033030	
HIPK3	1	ENSG00000110422	
MRE11	1	ENSG00000020922	
LMNB2	1	ENSG00000176619	
EPAS1	1	ENSG00000116016	
ABTB3	1	ENSG00000151136	
PRKD1	1	ENSG00000184304	
HSDL2	1	ENSG00000119471	
ZMAT3	1	ENSG00000172667	
RAB9A	1	ENSG00000123595	
CYTH3	1	ENSG00000008256	
ZFTA	1	ENSG00000188070	
MAP2K3	1	ENSG00000034152	
ERRFI1	1	ENSG00000116285	
CAMSAP1	1	ENSG00000130559	
ZNF280D	1	ENSG00000137871	
RALA	1	ENSG00000006451	
WHAMM	1	ENSG00000156232	
FAM117B	1	ENSG00000138439	
TLE2	1	ENSG00000065717	
MBP	1	ENSG00000197971	
TIMM8B	1	ENSG00000150779	
MYOF	1	ENSG00000138119	
LDB2	1	ENSG00000169744	
EMSY	1	ENSG00000158636	
INSIG2	1	ENSG00000125629	
SFXN5	1	ENSG00000144040	
EFHD2	1	ENSG00000142634	
ARHGAP42	1	ENSG00000165895	
ARL13B	1	ENSG00000169379	
AASDHPPT	1	ENSG00000149313	
TSPAN5	1	ENSG00000168785	
PRRG1	1	ENSG00000130962	
CEP112	1	ENSG00000154240	
COL8A2	1	ENSG00000171812	
MPV17L2	1	ENSG00000254858	
CADM1	1	ENSG00000182985	
RPL23AP82	1	ENSG00000184319	
ABCB7	1	ENSG00000131269	
TLE4	1	ENSG00000106829	
KDR	1	ENSG00000128052	
MED12	1	ENSG00000184634	
SARS2	1	ENSG00000104835	
SVIP	1	ENSG00000198168	
NOTCH3	1	ENSG00000074181	
RAB3B	1	ENSG00000169213	
TACC1	1	ENSG00000147526	
PHRF1	1	ENSG00000070047	
GLI3	1	ENSG00000106571	
S100A10	1	ENSG00000197747	
PPP2R2C	1	ENSG00000074211	
BEX4	1	ENSG00000102409	
SIPA1	1	ENSG00000213445	
RAB3IP	1	ENSG00000127328	
SRSF2	1	ENSG00000161547	
RTN3	1	ENSG00000133318	
TWF2	1	ENSG00000247596	
PER2	1	ENSG00000132326	
PRPS2	1	ENSG00000101911	
ECE2	1	ENSG00000145194	
LBR	1	ENSG00000143815	
RAB20	1	ENSG00000139832	
RNF180	1	ENSG00000164197	
TARS3	1	ENSG00000185418	
PHLDA2	1	ENSG00000181649	
CIDECP1	1	ENSG00000186162	
KALRN	1	ENSG00000160145	
NOTCH1	1	ENSG00000148400	
AMN1	1	ENSG00000151743	
CCDC90B	1	ENSG00000137500	
DHX30	1	ENSG00000132153	
PATJ	1	ENSG00000132849	
TPM3P9	1	ENSG00000241015	
CGAS	1	ENSG00000164430	
ALYREF	1	ENSG00000183684	
DAXX	1	ENSG00000204209	
CDK8	1	ENSG00000132964	
PCDH1	1	ENSG00000156453	
ATOX1	1	ENSG00000177556	
SSH2	1	ENSG00000141298	
IGFBP7	1	ENSG00000163453	
SULF2	1	ENSG00000196562	
FAM98A	1	ENSG00000119812	
OSER1-DT	1	ENSG00000223891	
MTMR10	1	ENSG00000166912	
ATG7	1	ENSG00000197548	
GAB1	1	ENSG00000109458	
SAMD4A	1	ENSG00000020577	
ITGB2	1	ENSG00000160255	
PTBP3	1	ENSG00000119314	
MGAT4A	1	ENSG00000071073	
NOTCH4	1	ENSG00000204301	
U2AF1	1	ENSG00000160201	
ESD	1	ENSG00000139684	
ALDH3B2	1	ENSG00000132746	
CYP51A1P2	1	ENSG00000233588	
GGH	1	ENSG00000137563	
KLF7	1	ENSG00000118263	
DNMBP	1	ENSG00000107554	
PDE5A	1	ENSG00000138735	
KRT7	1	ENSG00000135480	
C14orf93	1	ENSG00000100802	
TMEM109	1	ENSG00000110108	
RPS17P2	1	ENSG00000197575	
DTD1	1	ENSG00000125821	
FUOM	1	ENSG00000148803	
PLEK2	1	ENSG00000100558	
PON2	1	ENSG00000105854	
SCAF11	1	ENSG00000139218	
ZNF853	1	ENSG00000236609	
DOP1B	1	ENSG00000142197	
HEY1	1	ENSG00000164683	
PLXND1	1	ENSG00000004399	
C11orf24	1	ENSG00000171067	
BLOC1S5	1	ENSG00000188428	
CREBZF	1	ENSG00000137504	
NOTCH2	1	ENSG00000134250	
ADAM12	1	ENSG00000148848	
PPM1A	1	ENSG00000100614	
PLPP3	1	ENSG00000162407	
MYL12BP3	1	ENSG00000229596	
ZMPSTE24	1	ENSG00000084073	
EMP2	1	ENSG00000213853	
GUSBP1	1	ENSG00000183666	
ETV7	1	ENSG00000010030	
CPT1A	1	ENSG00000110090	
IKBIP	1	ENSG00000166130	
PANK2	1	ENSG00000125779	
MRPL49	1	ENSG00000149792	
PCDHGB4	1	ENSG00000253953	
CREB5	1	ENSG00000146592	
PLOD2	1	ENSG00000152952	
JMJD8	1	ENSG00000161999	
TTC7B	1	ENSG00000165914	
AOX1	1	ENSG00000138356	
SSH1	1	ENSG00000084112	
CLMN	1	ENSG00000165959	
FSD1L	1	ENSG00000106701	
MAP4	1	ENSG00000047849	
DCUN1D5	1	ENSG00000137692	
SLC25A25	1	ENSG00000148339	
CXCL8	1	ENSG00000169429	
FAM83G	1	ENSG00000188522	
ANKS3	1	ENSG00000168096	
